airport_code,utc_timestamp,temperature,wind_speed,visibility,precipitation,snowfall,weather_condition
ATL,2024-07-25 09:00:00,82.5,5.0,10.0,0.0,0.0,Overcast
ORD,2024-07-25 09:00:00,55.4,12.3,10.0,0.0,0.0,Overcast
DFW,2024-07-25 09:00:00,82.5,7.7,10.0,0.0,0.0,Clear
SEA,2024-07-25 09:00:00,56.4,8.1,10.0,0.0,0.0,Clear
SFO,2024-07-25 09:00:00,88.1,7.8,10.0,0.0,0.0,Clear
MIA,2024-07-25 09:00:00,69.4,5.7,10.0,0.0,0.0,Clear
BOS,2024-07-25 09:00:00,82.3,26.1,2.2,1.48,0.0,Heavy Rain
DEN,2024-07-25 09:00:00,77.4,27.8,2.1,1.32,0.0,Fog
JFK,2024-07-25 12:00:00,69.2,7.7,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-25 12:00:00,66.9,14.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-25 12:00:00,64.2,11.0,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-25 12:00:00,69.4,5.5,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-25 12:00:00,67.7,3.4,10.0,0.0,0.0,Clear
SEA,2024-07-25 12:00:00,77.9,6.8,10.0,0.0,0.0,Overcast
SFO,2024-07-25 12:00:00,69.5,13.1,10.0,0.0,0.0,Overcast
MIA,2024-07-25 12:00:00,78.5,5.5,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-25 12:00:00,73.7,10.4,10.0,0.0,0.0,Overcast
DEN,2024-07-25 12:00:00,79.5,8.5,10.0,0.0,0.0,Overcast
JFK,2024-07-25 15:00:00,75.9,5.8,10.0,0.0,0.0,Overcast
LAX,2024-07-25 15:00:00,76.5,13.3,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-25 15:00:00,93.1,13.2,10.0,0.0,0.0,Overcast
ORD,2024-07-25 15:00:00,76.4,10.1,10.0,0.0,0.0,Clear
DFW,2024-07-25 15:00:00,72.4,13.6,10.0,0.0,0.0,Clear
SEA,2024-07-25 15:00:00,77.4,14.3,10.0,0.0,0.0,Clear
SFO,2024-07-25 15:00:00,80.5,5.5,10.0,0.0,0.0,Clear
MIA,2024-07-25 15:00:00,90.5,14.5,10.0,0.0,0.0,Clear
BOS,2024-07-25 15:00:00,89.1,12.6,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-25 15:00:00,80.8,14.5,10.0,0.0,0.0,Overcast
JFK,2024-07-25 18:00:00,71.1,11.3,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-25 18:00:00,80.9,7.9,10.0,0.0,0.0,Clear
ATL,2024-07-25 18:00:00,88.3,12.4,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-25 18:00:00,91.5,11.2,10.0,0.0,0.0,Overcast
DFW,2024-07-25 18:00:00,94.5,4.7,10.0,0.0,0.0,Overcast
SEA,2024-07-25 18:00:00,66.6,3.1,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-25 18:00:00,59.7,3.0,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-25 18:00:00,78.8,4.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-25 18:00:00,67.3,3.1,10.0,0.0,0.0,Clear
DEN,2024-07-25 18:00:00,88.5,12.1,10.0,0.0,0.0,Clear
JFK,2024-07-25 21:00:00,79.0,10.9,10.0,0.0,0.0,Overcast
LAX,2024-07-25 21:00:00,81.6,11.7,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-25 21:00:00,79.9,7.2,10.0,0.0,0.0,Overcast
ORD,2024-07-25 21:00:00,79.1,8.8,10.0,0.0,0.0,Clear
DFW,2024-07-25 21:00:00,76.3,10.1,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-25 21:00:00,64.0,6.3,10.0,0.0,0.0,Overcast
SFO,2024-07-25 21:00:00,56.2,13.5,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-25 21:00:00,67.5,12.2,10.0,0.0,0.0,Clear
BOS,2024-07-25 21:00:00,69.0,12.4,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-25 21:00:00,73.5,6.2,10.0,0.0,0.0,Overcast
JFK,2024-07-26 00:00:00,85.7,4.0,10.0,0.0,0.0,Clear
LAX,2024-07-26 00:00:00,79.9,3.9,10.0,0.0,0.0,Clear
ATL,2024-07-26 00:00:00,61.7,12.1,10.0,0.0,0.0,Clear
ORD,2024-07-26 00:00:00,93.5,14.3,10.0,0.0,0.0,Overcast
DFW,2024-07-26 00:00:00,71.3,9.9,10.0,0.0,0.0,Overcast
SEA,2024-07-26 00:00:00,70.4,9.5,10.0,0.0,0.0,Overcast
SFO,2024-07-26 00:00:00,78.5,12.7,10.0,0.0,0.0,Clear
MIA,2024-07-26 00:00:00,58.9,6.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-26 00:00:00,67.4,7.1,10.0,0.0,0.0,Clear
DEN,2024-07-26 00:00:00,76.0,14.4,10.0,0.0,0.0,Clear
JFK,2024-07-26 03:00:00,77.3,7.0,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-26 03:00:00,59.8,6.2,10.0,0.0,0.0,Overcast
ATL,2024-07-26 03:00:00,81.2,7.8,10.0,0.0,0.0,Overcast
ORD,2024-07-26 03:00:00,78.0,10.6,10.0,0.0,0.0,Clear
DFW,2024-07-26 03:00:00,75.7,8.2,10.0,0.0,0.0,Clear
SEA,2024-07-26 03:00:00,67.2,10.9,10.0,0.0,0.0,Overcast
SFO,2024-07-26 03:00:00,78.3,6.7,10.0,0.0,0.0,Overcast
MIA,2024-07-26 03:00:00,70.5,14.5,10.0,0.0,0.0,Clear
BOS,2024-07-26 03:00:00,90.6,11.1,10.0,0.0,0.0,Overcast
DEN,2024-07-26 03:00:00,73.0,9.8,10.0,0.0,0.0,Clear
JFK,2024-07-26 06:00:00,60.8,12.3,10.0,0.0,0.0,Clear
LAX,2024-07-26 06:00:00,78.3,10.3,10.0,0.0,0.0,Overcast
ATL,2024-07-26 06:00:00,76.8,14.1,10.0,0.0,0.0,Clear
ORD,2024-07-26 06:00:00,87.5,13.6,10.0,0.0,0.0,Overcast
DFW,2024-07-26 06:00:00,87.5,6.0,10.0,0.0,0.0,Clear
SEA,2024-07-26 06:00:00,63.7,11.4,10.0,0.0,0.0,Overcast
SFO,2024-07-26 06:00:00,82.9,9.1,10.0,0.0,0.0,Overcast
MIA,2024-07-26 06:00:00,61.1,4.8,10.0,0.0,0.0,Clear
BOS,2024-07-26 06:00:00,53.0,11.3,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-26 06:00:00,77.0,4.2,10.0,0.0,0.0,Overcast
JFK,2024-07-26 09:00:00,79.6,3.7,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-26 09:00:00,73.0,9.6,10.0,0.0,0.0,Clear
ATL,2024-07-26 09:00:00,84.9,6.7,10.0,0.0,0.0,Clear
ORD,2024-07-26 09:00:00,81.0,14.5,10.0,0.0,0.0,Overcast
DFW,2024-07-26 09:00:00,75.9,14.0,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-26 09:00:00,73.1,7.1,10.0,0.0,0.0,Clear
SFO,2024-07-26 09:00:00,76.0,7.0,10.0,0.0,0.0,Overcast
MIA,2024-07-26 09:00:00,71.7,3.7,10.0,0.0,0.0,Overcast
BOS,2024-07-26 09:00:00,78.6,14.0,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-26 09:00:00,61.3,12.2,10.0,0.0,0.0,Overcast
JFK,2024-07-26 12:00:00,68.4,7.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-26 12:00:00,89.7,3.8,10.0,0.0,0.0,Overcast
ATL,2024-07-26 12:00:00,68.8,10.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-26 12:00:00,81.4,7.6,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-26 12:00:00,82.3,7.2,10.0,0.0,0.0,Overcast
SEA,2024-07-26 12:00:00,76.4,44.8,2.7,0.16,0.0,Thunderstorm
SFO,2024-07-26 12:00:00,74.1,34.0,2.7,1.24,0.0,Heavy Rain
MIA,2024-07-26 12:00:00,72.0,6.1,10.0,0.0,0.0,Clear
BOS,2024-07-26 12:00:00,80.1,4.5,10.0,0.0,0.0,Clear
DEN,2024-07-26 12:00:00,65.2,40.5,1.2,1.28,0.0,Fog
JFK,2024-07-26 15:00:00,81.6,14.8,10.0,0.0,0.0,Clear
LAX,2024-07-26 15:00:00,74.1,12.8,10.0,0.0,0.0,Overcast
ATL,2024-07-26 15:00:00,72.7,3.1,10.0,0.0,0.0,Overcast
ORD,2024-07-26 15:00:00,68.2,7.3,10.0,0.0,0.0,Overcast
DFW,2024-07-26 15:00:00,74.9,3.4,10.0,0.0,0.0,Clear
SEA,2024-07-26 15:00:00,57.6,7.9,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-26 15:00:00,95.8,7.5,10.0,0.0,0.0,Overcast
MIA,2024-07-26 15:00:00,80.8,11.1,10.0,0.0,0.0,Clear
BOS,2024-07-26 15:00:00,64.3,20.7,2.7,0.74,0.0,Fog
DEN,2024-07-26 15:00:00,73.0,14.5,10.0,0.0,0.0,Clear
JFK,2024-07-26 18:00:00,58.5,5.7,10.0,0.0,0.0,Clear
LAX,2024-07-26 18:00:00,74.7,14.0,10.0,0.0,0.0,Clear
ATL,2024-07-26 18:00:00,59.2,9.4,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-26 18:00:00,89.6,12.0,10.0,0.0,0.0,Overcast
DFW,2024-07-26 18:00:00,75.3,35.4,1.1,0.67,0.0,Thunderstorm
SEA,2024-07-26 18:00:00,92.0,8.7,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-26 18:00:00,87.6,12.9,10.0,0.0,0.0,Clear
MIA,2024-07-26 18:00:00,62.2,3.7,10.0,0.0,0.0,Clear
BOS,2024-07-26 18:00:00,67.0,14.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-26 18:00:00,57.1,11.2,10.0,0.0,0.0,Overcast
JFK,2024-07-26 21:00:00,85.2,12.7,10.0,0.0,0.0,Overcast
LAX,2024-07-26 21:00:00,79.4,10.7,10.0,0.0,0.0,Clear
ATL,2024-07-26 21:00:00,73.5,10.5,10.0,0.0,0.0,Overcast
ORD,2024-07-26 21:00:00,61.4,9.4,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-26 21:00:00,73.0,5.3,10.0,0.0,0.0,Overcast
SEA,2024-07-26 21:00:00,62.2,14.7,10.0,0.0,0.0,Clear
SFO,2024-07-26 21:00:00,68.0,4.7,10.0,0.0,0.0,Overcast
MIA,2024-07-26 21:00:00,62.0,13.1,10.0,0.0,0.0,Overcast
BOS,2024-07-26 21:00:00,82.3,4.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-26 21:00:00,55.2,8.2,10.0,0.0,0.0,Clear
JFK,2024-07-27 00:00:00,84.0,35.7,2.7,0.25,0.0,Heavy Rain
LAX,2024-07-27 00:00:00,74.0,6.7,10.0,0.0,0.0,Clear
ATL,2024-07-27 00:00:00,88.3,7.7,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-27 00:00:00,76.8,35.2,1.3,0.55,0.0,Heavy Rain
DFW,2024-07-27 00:00:00,72.4,7.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-27 00:00:00,81.0,12.9,10.0,0.0,0.0,Overcast
SFO,2024-07-27 00:00:00,62.5,3.4,10.0,0.0,0.0,Overcast
MIA,2024-07-27 00:00:00,74.9,3.5,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-27 00:00:00,71.7,3.7,10.0,0.0,0.0,Overcast
DEN,2024-07-27 00:00:00,77.9,9.4,10.0,0.0,0.0,Clear
JFK,2024-07-27 03:00:00,65.3,5.7,10.0,0.0,0.0,Clear
LAX,2024-07-27 03:00:00,89.3,12.3,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-27 03:00:00,96.3,12.9,10.0,0.0,0.0,Clear
ORD,2024-07-27 03:00:00,69.1,3.2,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-27 03:00:00,68.9,6.7,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-27 03:00:00,101.7,10.1,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-27 03:00:00,78.8,14.3,10.0,0.0,0.0,Overcast
MIA,2024-07-27 03:00:00,92.6,11.1,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-27 03:00:00,90.4,8.3,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-27 03:00:00,62.9,3.1,10.0,0.0,0.0,Partly Cloudy
JFK,2024-07-27 06:00:00,87.5,8.5,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-27 06:00:00,81.1,31.8,2.7,0.18,0.0,Snowstorm
ATL,2024-07-27 06:00:00,78.7,9.4,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-27 06:00:00,59.8,9.3,10.0,0.0,0.0,Clear
DFW,2024-07-27 06:00:00,78.5,8.8,10.0,0.0,0.0,Overcast
SEA,2024-07-27 06:00:00,62.8,9.3,10.0,0.0,0.0,Clear
SFO,2024-07-27 06:00:00,81.7,11.4,10.0,0.0,0.0,Overcast
MIA,2024-07-27 06:00:00,97.4,11.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-27 06:00:00,68.6,10.1,10.0,0.0,0.0,Overcast
DEN,2024-07-27 06:00:00,74.3,9.3,10.0,0.0,0.0,Clear
JFK,2024-07-27 09:00:00,59.6,11.1,10.0,0.0,0.0,Clear
LAX,2024-07-27 09:00:00,83.4,12.8,10.0,0.0,0.0,Clear
ATL,2024-07-27 09:00:00,64.0,22.9,2.9,0.65,0.0,Snowstorm
ORD,2024-07-27 09:00:00,67.3,8.7,10.0,0.0,0.0,Overcast
DFW,2024-07-27 09:00:00,92.9,3.4,10.0,0.0,0.0,Clear
SEA,2024-07-27 09:00:00,75.7,8.5,10.0,0.0,0.0,Clear
SFO,2024-07-27 09:00:00,62.2,10.7,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-27 09:00:00,68.7,7.1,10.0,0.0,0.0,Clear
BOS,2024-07-27 09:00:00,62.4,11.5,10.0,0.0,0.0,Overcast
DEN,2024-07-27 09:00:00,73.1,11.9,10.0,0.0,0.0,Clear
JFK,2024-07-27 12:00:00,89.4,26.8,2.1,0.78,0.0,Thunderstorm
LAX,2024-07-27 12:00:00,74.2,9.1,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-27 12:00:00,67.4,8.1,10.0,0.0,0.0,Overcast
ORD,2024-07-27 12:00:00,80.8,3.3,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-27 12:00:00,84.9,5.4,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-27 12:00:00,83.8,3.8,10.0,0.0,0.0,Clear
SFO,2024-07-27 12:00:00,75.0,7.7,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-27 12:00:00,82.0,4.6,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-27 12:00:00,75.9,5.7,10.0,0.0,0.0,Overcast
DEN,2024-07-27 12:00:00,77.7,6.0,10.0,0.0,0.0,Clear
JFK,2024-07-27 15:00:00,76.2,7.4,10.0,0.0,0.0,Overcast
LAX,2024-07-27 15:00:00,87.6,13.8,10.0,0.0,0.0,Clear
ATL,2024-07-27 15:00:00,67.6,5.4,10.0,0.0,0.0,Overcast
ORD,2024-07-27 15:00:00,70.3,4.7,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-27 15:00:00,58.7,14.8,10.0,0.0,0.0,Overcast
SEA,2024-07-27 15:00:00,79.8,13.9,10.0,0.0,0.0,Overcast
SFO,2024-07-27 15:00:00,61.7,11.4,10.0,0.0,0.0,Overcast
MIA,2024-07-27 15:00:00,77.2,5.4,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-27 15:00:00,67.6,12.3,10.0,0.0,0.0,Overcast
DEN,2024-07-27 15:00:00,79.3,10.7,10.0,0.0,0.0,Partly Cloudy
JFK,2024-07-27 18:00:00,59.9,11.4,10.0,0.0,0.0,Overcast
LAX,2024-07-27 18:00:00,61.0,14.0,10.0,0.0,0.0,Overcast
ATL,2024-07-27 18:00:00,75.6,12.3,10.0,0.0,0.0,Clear
ORD,2024-07-27 18:00:00,48.4,14.2,10.0,0.0,0.0,Overcast
DFW,2024-07-27 18:00:00,56.7,7.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-27 18:00:00,82.9,3.5,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-27 18:00:00,69.2,6.8,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-27 18:00:00,72.1,10.4,10.0,0.0,0.0,Clear
BOS,2024-07-27 18:00:00,52.8,7.7,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-27 18:00:00,59.4,5.4,10.0,0.0,0.0,Clear
JFK,2024-07-27 21:00:00,77.8,14.0,10.0,0.0,0.0,Clear
LAX,2024-07-27 21:00:00,70.5,7.5,10.0,0.0,0.0,Clear
ATL,2024-07-27 21:00:00,99.0,3.0,10.0,0.0,0.0,Clear
ORD,2024-07-27 21:00:00,68.1,13.9,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-27 21:00:00,78.8,3.4,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-27 21:00:00,73.8,10.5,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-27 21:00:00,99.5,14.3,10.0,0.0,0.0,Overcast
MIA,2024-07-27 21:00:00,84.1,12.2,10.0,0.0,0.0,Overcast
BOS,2024-07-27 21:00:00,71.5,10.3,10.0,0.0,0.0,Overcast
DEN,2024-07-27 21:00:00,85.8,10.9,10.0,0.0,0.0,Clear
JFK,2024-07-28 00:00:00,70.5,3.1,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-28 00:00:00,87.4,7.2,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-28 00:00:00,60.7,8.6,10.0,0.0,0.0,Clear
ORD,2024-07-28 00:00:00,86.2,6.5,10.0,0.0,0.0,Clear
DFW,2024-07-28 00:00:00,85.5,14.9,10.0,0.0,0.0,Overcast
SEA,2024-07-28 00:00:00,88.8,14.4,10.0,0.0,0.0,Overcast
SFO,2024-07-28 00:00:00,78.8,10.0,10.0,0.0,0.0,Overcast
MIA,2024-07-28 00:00:00,87.4,7.5,10.0,0.0,0.0,Partly Cloudy
BOS,2024-07-28 00:00:00,65.8,3.9,10.0,0.0,0.0,Clear
DEN,2024-07-28 00:00:00,82.4,9.6,10.0,0.0,0.0,Clear
JFK,2024-07-28 03:00:00,77.6,7.6,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-28 03:00:00,90.1,9.4,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-28 03:00:00,70.6,12.2,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-28 03:00:00,80.7,6.1,10.0,0.0,0.0,Overcast
DFW,2024-07-28 03:00:00,75.0,4.0,10.0,0.0,0.0,Overcast
SEA,2024-07-28 03:00:00,70.7,13.1,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-28 03:00:00,65.1,13.4,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-28 03:00:00,85.4,5.6,10.0,0.0,0.0,Overcast
BOS,2024-07-28 03:00:00,93.6,14.5,10.0,0.0,0.0,Overcast
DEN,2024-07-28 03:00:00,87.7,9.7,10.0,0.0,0.0,Partly Cloudy
JFK,2024-07-28 06:00:00,69.7,5.5,10.0,0.0,0.0,Overcast
LAX,2024-07-28 06:00:00,67.9,10.6,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-28 06:00:00,85.1,13.9,10.0,0.0,0.0,Overcast
ORD,2024-07-28 06:00:00,72.2,5.1,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-28 06:00:00,87.8,11.0,10.0,0.0,0.0,Clear
SEA,2024-07-28 06:00:00,63.9,10.0,10.0,0.0,0.0,Overcast
SFO,2024-07-28 06:00:00,84.6,3.3,10.0,0.0,0.0,Overcast
MIA,2024-07-28 06:00:00,82.9,3.3,10.0,0.0,0.0,Overcast
BOS,2024-07-28 06:00:00,70.9,9.7,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-28 06:00:00,89.6,9.6,10.0,0.0,0.0,Clear
JFK,2024-07-28 09:00:00,79.7,13.2,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-28 09:00:00,86.4,9.5,10.0,0.0,0.0,Clear
ATL,2024-07-28 09:00:00,79.3,14.2,10.0,0.0,0.0,Clear
ORD,2024-07-28 09:00:00,77.2,8.5,10.0,0.0,0.0,Overcast
DFW,2024-07-28 09:00:00,82.6,7.7,10.0,0.0,0.0,Clear
SEA,2024-07-28 09:00:00,68.9,5.3,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-28 09:00:00,66.6,12.4,10.0,0.0,0.0,Clear
MIA,2024-07-28 09:00:00,87.0,6.7,10.0,0.0,0.0,Overcast
BOS,2024-07-28 09:00:00,60.7,38.1,1.2,0.71,0.0,Heavy Rain
DEN,2024-07-28 09:00:00,63.9,7.0,10.0,0.0,0.0,Overcast
JFK,2024-07-28 12:00:00,92.9,7.1,10.0,0.0,0.0,Overcast
LAX,2024-07-28 12:00:00,80.4,11.4,10.0,0.0,0.0,Overcast
ATL,2024-07-28 12:00:00,74.9,5.0,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-28 12:00:00,91.2,6.3,10.0,0.0,0.0,Clear
DFW,2024-07-28 12:00:00,69.9,5.1,10.0,0.0,0.0,Overcast
SEA,2024-07-28 12:00:00,72.0,13.3,10.0,0.0,0.0,Overcast
SFO,2024-07-28 12:00:00,75.8,9.2,10.0,0.0,0.0,Clear
MIA,2024-07-28 12:00:00,69.6,9.5,10.0,0.0,0.0,Clear
BOS,2024-07-28 12:00:00,98.8,10.3,10.0,0.0,0.0,Overcast
DEN,2024-07-28 12:00:00,93.2,10.0,10.0,0.0,0.0,Clear
JFK,2024-07-28 15:00:00,75.1,8.3,10.0,0.0,0.0,Overcast
LAX,2024-07-28 15:00:00,72.3,11.0,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-28 15:00:00,76.7,9.4,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-28 15:00:00,80.3,13.9,10.0,0.0,0.0,Overcast
DFW,2024-07-28 15:00:00,67.2,5.2,10.0,0.0,0.0,Overcast
SEA,2024-07-28 15:00:00,82.2,13.2,10.0,0.0,0.0,Overcast
SFO,2024-07-28 15:00:00,80.8,9.0,10.0,0.0,0.0,Overcast
MIA,2024-07-28 15:00:00,80.4,28.1,2.3,0.42,0.0,Heavy Rain
BOS,2024-07-28 15:00:00,100.6,11.6,10.0,0.0,0.0,Overcast
DEN,2024-07-28 15:00:00,63.5,12.0,10.0,0.0,0.0,Clear
JFK,2024-07-28 18:00:00,66.6,9.8,10.0,0.0,0.0,Clear
LAX,2024-07-28 18:00:00,81.5,5.7,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-28 18:00:00,64.8,8.7,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-28 18:00:00,64.2,14.9,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-28 18:00:00,87.0,13.8,10.0,0.0,0.0,Partly Cloudy
SEA,2024-07-28 18:00:00,93.3,12.6,10.0,0.0,0.0,Partly Cloudy
SFO,2024-07-28 18:00:00,64.7,13.9,10.0,0.0,0.0,Clear
MIA,2024-07-28 18:00:00,77.9,25.1,2.5,1.16,0.0,Snowstorm
BOS,2024-07-28 18:00:00,83.2,41.0,1.2,1.0,0.0,Thunderstorm
DEN,2024-07-28 18:00:00,74.0,20.3,0.5,1.02,0.0,Heavy Rain
JFK,2024-07-28 21:00:00,75.5,8.4,10.0,0.0,0.0,Clear
LAX,2024-07-28 21:00:00,84.7,8.0,10.0,0.0,0.0,Clear
ATL,2024-07-28 21:00:00,75.4,5.3,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-28 21:00:00,69.5,34.4,0.7,0.37,0.0,Heavy Rain
DFW,2024-07-28 21:00:00,75.3,4.8,10.0,0.0,0.0,Overcast
SEA,2024-07-28 21:00:00,68.3,7.9,10.0,0.0,0.0,Clear
SFO,2024-07-28 21:00:00,85.9,12.0,10.0,0.0,0.0,Clear
MIA,2024-07-28 21:00:00,70.3,4.7,10.0,0.0,0.0,Clear
BOS,2024-07-28 21:00:00,97.7,10.7,10.0,0.0,0.0,Overcast
DEN,2024-07-28 21:00:00,73.3,14.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-07-29 00:00:00,80.9,3.4,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-29 00:00:00,64.6,14.4,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-29 00:00:00,70.7,14.8,10.0,0.0,0.0,Overcast
ORD,2024-07-29 00:00:00,93.5,14.9,10.0,0.0,0.0,Overcast
DFW,2024-07-29 00:00:00,77.7,28.9,1.6,0.82,0.0,Thunderstorm
SEA,2024-07-29 00:00:00,96.2,9.4,10.0,0.0,0.0,Overcast
SFO,2024-07-29 00:00:00,84.7,8.7,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-29 00:00:00,59.3,6.6,10.0,0.0,0.0,Overcast
BOS,2024-07-29 00:00:00,70.6,7.8,10.0,0.0,0.0,Clear
DEN,2024-07-29 00:00:00,82.0,5.7,10.0,0.0,0.0,Overcast
JFK,2024-07-29 03:00:00,68.3,13.5,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-29 03:00:00,62.6,4.2,10.0,0.0,0.0,Clear
ATL,2024-07-29 03:00:00,84.5,12.6,10.0,0.0,0.0,Clear
ORD,2024-07-29 03:00:00,77.9,12.3,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-29 03:00:00,63.3,42.2,1.6,1.15,0.0,Thunderstorm
SEA,2024-07-29 03:00:00,73.1,9.3,10.0,0.0,0.0,Overcast
SFO,2024-07-29 03:00:00,76.8,12.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-07-29 03:00:00,72.0,13.0,10.0,0.0,0.0,Overcast
BOS,2024-07-29 03:00:00,68.8,10.2,10.0,0.0,0.0,Overcast
DEN,2024-07-29 03:00:00,90.5,35.8,2.6,1.0,0.0,Thunderstorm
JFK,2024-07-29 06:00:00,68.9,9.5,10.0,0.0,0.0,Clear
LAX,2024-07-29 06:00:00,58.1,7.0,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-29 06:00:00,60.3,10.7,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-29 06:00:00,59.4,11.5,10.0,0.0,0.0,Overcast
DFW,2024-07-29 06:00:00,75.4,12.5,10.0,0.0,0.0,Clear
SEA,2024-07-29 06:00:00,77.2,14.0,10.0,0.0,0.0,Overcast
SFO,2024-07-29 06:00:00,63.6,6.4,10.0,0.0,0.0,Clear
MIA,2024-07-29 06:00:00,82.3,8.3,10.0,0.0,0.0,Clear
BOS,2024-07-29 06:00:00,82.3,10.4,10.0,0.0,0.0,Partly Cloudy
DEN,2024-07-29 06:00:00,88.0,10.0,10.0,0.0,0.0,Clear
JFK,2024-07-29 09:00:00,71.3,9.1,10.0,0.0,0.0,Partly Cloudy
LAX,2024-07-29 09:00:00,80.2,10.7,10.0,0.0,0.0,Partly Cloudy
ATL,2024-07-29 09:00:00,67.8,14.2,10.0,0.0,0.0,Partly Cloudy
ORD,2024-07-29 09:00:00,83.6,12.5,10.0,0.0,0.0,Partly Cloudy
DFW,2024-07-29 09:00:00,71.0,5.7,10.0,0.0,0.0,Clear
SEA,2024-07-29 09:00:00,81.8,6.9,10.0,0.0,0.0,Overcast
